building_id,meter_reading,anomaly,time,month,day,weekend
14,242.49,0,17,4,1,0
14,149.56,0,18,4,1,0
14,175.36,0,19,4,1,0
14,208.6,0,20,4,1,0
14,160.45,0,21,4,1,0
14,187.0,0,22,4,1,0
14,148.41,0,23,4,1,0
14,183.68,0,0,4,2,0
14,132.65,0,1,4,2,0
14,212.35,0,2,4,2,0
14,159.54,0,3,4,2,0
14,271.88,1,4,4,2,0
14,171.73,0,5,4,2,0
14,162.07,0,6,4,2,0
14,145.25,0,7,4,2,0
14,194.62,0,8,4,2,0
14,202.75,0,9,4,2,0
14,128.67,0,10,4,2,0
14,167.55,0,11,4,2,0
14,200.56,0,12,4,2,0
14,164.62,0,13,4,2,0
14,227.7,0,14,4,2,0
14,134.22,0,15,4,2,0
14,169.62,0,16,4,2,0
14,204.52,0,17,4,2,0
14,172.54,0,18,4,2,0
14,154.39,0,19,4,2,0
14,162.69,0,20,4,2,0
14,221.04,0,21,4,2,0
14,159.63,0,22,4,2,0
14,216.2,0,23,4,2,0
14,155.2,0,0,4,3,0
14,163.31,0,1,4,3,0
14,199.17,0,2,4,3,0
14,184.86,0,3,4,3,0
14,189.87,0,4,4,3,0
14,200.11,0,5,4,3,0
14,189.78,0,6,4,3,0
14,162.21,0,7,4,3,0
14,156.22,0,8,4,3,0
14,229.62,0,9,4,3,0
14,241.4,0,10,4,3,0
14,216.19,0,11,4,3,0
14,104.68,0,12,4,3,0
14,164.29,0,13,4,3,0
14,191.89,0,14,4,3,0
14,160.96,0,15,4,3,0
14,162.71,0,16,4,3,0
14,217.91,0,17,4,3,0
14,193.89,0,18,4,3,0
14,191.23,0,19,4,3,0
14,171.4,0,20,4,3,0
14,131.04,0,21,4,3,0
14,162.9,0,22,4,3,0
14,132.0,0,23,4,3,0
14,215.48,0,0,4,4,0
14,167.62,0,1,4,4,0
14,196.81,0,2,4,4,0
14,219.44,0,3,4,4,0
14,133.21,0,4,4,4,0
14,183.29,0,5,4,4,0
14,158.25,0,6,4,4,0
14,200.34,0,7,4,4,0
14,193.86,0,8,4,4,0
14,208.71,0,9,4,4,0
14,227.32,0,10,4,4,0
14,172.7,0,11,4,4,0
14,181.17,0,12,4,4,0
14,191.09,0,13,4,4,0
14,157.24,0,14,4,4,0
14,172.68,0,15,4,4,0
14,181.83,0,16,4,4,0
14,238.74,0,17,4,4,0
14,167.83,0,18,4,4,0
14,162.53,0,19,4,4,0
14,160.51,0,20,4,4,0
14,199.91,0,21,4,4,0
14,205.74,0,22,4,4,0
14,150.72,0,23,4,4,0
14,170.22,0,0,4,5,0
14,141.1,0,1,4,5,0
14,161.92,0,2,4,5,0
14,204.46,0,3,4,5,0
14,209.98,0,4,4,5,0
14,120.49,0,5,4,5,0
14,143.2,0,6,4,5,0
14,218.65,0,7,4,5,0
14,212.01,0,8,4,5,0
14,184.21,0,9,4,5,0
14,181.04,0,10,4,5,0
14,208.68,0,11,4,5,0
14,181.03,0,12,4,5,0
14,173.38,0,13,4,5,0
14,239.34,0,14,4,5,0
14,204.13,0,15,4,5,0
14,208.75,0,16,4,5,0
14,201.86,0,17,4,5,0
14,198.25,0,18,4,5,0
14,196.29,0,19,4,5,0
14,175.06,0,20,4,5,0
14,142.83,0,21,4,5,0
14,149.33,0,22,4,5,0
14,141.81,0,23,4,5,0
14,145.98,0,0,4,6,1
14,147.34,0,1,4,6,1
14,153.94,0,2,4,6,1
14,142.58,0,3,4,6,1
14,120.36,0,4,4,6,1
14,102.83,0,5,4,6,1
14,168.02,0,6,4,6,1
14,121.8,0,7,4,6,1
14,142.64,0,8,4,6,1
14,108.36,0,9,4,6,1
14,111.22,0,10,4,6,1
14,100.06,0,11,4,6,1
14,117.06,0,12,4,6,1
14,92.25,0,13,4,6,1
14,145.06,0,14,4,6,1
14,144.26,0,15,4,6,1
14,150.58,0,16,4,6,1
14,112.6,0,17,4,6,1
14,117.5,0,18,4,6,1
14,121.18,0,19,4,6,1
14,170.23,0,20,4,6,1
14,152.95,0,21,4,6,1
14,124.75,0,22,4,6,1
14,142.2,0,23,4,6,1
14,155.2,0,0,4,7,1
14,153.05,0,1,4,7,1
14,88.73,0,2,4,7,1
14,161.89,0,3,4,7,1
14,102.57,0,4,4,7,1
14,139.42,0,5,4,7,1
14,119.26,0,6,4,7,1
14,115.35,0,7,4,7,1
14,130.01,0,8,4,7,1
14,137.92,0,9,4,7,1
14,93.45,0,10,4,7,1
14,144.59,0,11,4,7,1
14,142.93,0,12,4,7,1
14,146.7,0,13,4,7,1
14,152.31,0,14,4,7,1
14,160.83,0,15,4,7,1
14,128.24,0,16,4,7,1
14,152.02,0,17,4,7,1
14,127.66,0,18,4,7,1
14,131.79,0,19,4,7,1
14,142.61,0,20,4,7,1
14,123.09,0,21,4,7,1
14,127.27,0,22,4,7,1
14,84.94,0,23,4,7,1
14,136.35,0,0,4,1,0
14,145.47,0,1,4,1,0
14,184.72,0,2,4,1,0
14,175.52,0,3,4,1,0
14,193.35,0,4,4,1,0
14,200.09,0,5,4,1,0
14,161.91,0,6,4,1,0
14,206.08,0,7,4,1,0
14,195.01,0,8,4,1,0
14,174.93,0,9,4,1,0
14,171.61,0,10,4,1,0
14,173.49,0,11,4,1,0
14,177.75,0,12,4,1,0
14,187.63,0,13,4,1,0
14,162.51,0,14,4,1,0
14,170.18,0,15,4,1,0
14,114.78,0,16,4,1,0
14,165.69,0,17,4,1,0
14,203.57,0,18,4,1,0
14,254.63,0,19,4,1,0
14,190.93,0,20,4,1,0
14,187.43,0,21,4,1,0
14,154.81,0,22,4,1,0
14,179.21,0,23,4,1,0
14,236.32,0,0,4,2,0
14,215.01,0,1,4,2,0
14,197.92,0,2,4,2,0
14,173.11,0,3,4,2,0
14,188.34,0,4,4,2,0
14,175.36,0,5,4,2,0
14,178.04,0,6,4,2,0
14,215.36,0,7,4,2,0
14,191.93,0,8,4,2,0
14,209.96,0,9,4,2,0
14,177.37,0,10,4,2,0
14,168.43,0,11,4,2,0
14,188.53,0,12,4,2,0
14,230.0,0,13,4,2,0
14,184.47,0,14,4,2,0
14,143.83,0,15,4,2,0
14,142.0,0,16,4,2,0
14,184.48,0,17,4,2,0
14,174.85,0,18,4,2,0
14,179.88,0,19,4,2,0
14,203.25,0,20,4,2,0
14,181.49,0,21,4,2,0
14,163.25,0,22,4,2,0
14,212.18,0,23,4,2,0
14,203.99,0,0,4,3,0
14,154.29,0,1,4,3,0
14,223.29,0,2,4,3,0
14,244.94,0,3,4,3,0
14,189.23,0,4,4,3,0
14,248.47,0,5,4,3,0
14,216.2,0,6,4,3,0
14,141.76,0,7,4,3,0
14,207.14,0,8,4,3,0
14,182.68,0,9,4,3,0
14,220.67,0,10,4,3,0
14,157.44,0,11,4,3,0
14,219.45,0,12,4,3,0
14,195.23,0,13,4,3,0
14,232.73,0,14,4,3,0
14,172.89,0,15,4,3,0
14,141.46,0,16,4,3,0
14,187.57,0,17,4,3,0
14,180.1,0,18,4,3,0
14,175.8,0,19,4,3,0
14,153.83,0,20,4,3,0
14,206.35,0,21,4,3,0
14,132.87,0,22,4,3,0
14,179.36,0,23,4,3,0
14,156.01,0,0,4,4,0
14,226.9,0,1,4,4,0
14,190.93,0,2,4,4,0
14,161.98,0,3,4,4,0
14,141.07,0,4,4,4,0
14,166.77,0,5,4,4,0
14,194.86,0,6,4,4,0
14,155.91,0,7,4,4,0
14,203.62,0,8,4,4,0
14,136.43,0,9,4,4,0
14,231.72,0,10,4,4,0
14,192.67,0,11,4,4,0
14,202.47,0,12,4,4,0
14,162.57,0,13,4,4,0
14,167.81,0,14,4,4,0
14,230.95,0,15,4,4,0
14,185.74,0,16,4,4,0
14,197.18,0,17,4,4,0
14,182.03,0,18,4,4,0
14,196.47,0,19,4,4,0
14,157.33,0,20,4,4,0
14,267.39,0,21,4,4,0
14,114.97,0,22,4,4,0
14,170.97,0,23,4,4,0
14,152.58,0,0,4,5,0
14,156.4,0,1,4,5,0
14,196.5,0,2,4,5,0
14,199.12,0,3,4,5,0
14,180.33,0,4,4,5,0
14,137.1,0,5,4,5,0
14,135.77,0,6,4,5,0
14,205.26,0,7,4,5,0
14,151.64,0,8,4,5,0
14,184.43,0,9,4,5,0
14,179.5,0,10,4,5,0
14,123.53,0,11,4,5,0
14,211.1,0,12,4,5,0
14,156.17,0,13,4,5,0
14,214.58,0,14,4,5,0
14,140.5,0,15,4,5,0
14,129.2,0,16,4,5,0
14,222.56,0,17,4,5,0
14,149.8,0,18,4,5,0
14,175.3,0,19,4,5,0
14,203.19,0,20,4,5,0
14,163.92,0,21,4,5,0
14,133.65,0,22,4,5,0
14,109.55,0,23,4,5,0
14,117.71,0,0,4,6,1
14,104.87,0,1,4,6,1
14,84.73,0,2,4,6,1
14,121.81,0,3,4,6,1
14,156.25,0,4,4,6,1
14,140.35,0,5,4,6,1
14,127.81,0,6,4,6,1
14,115.04,0,7,4,6,1
14,137.18,0,8,4,6,1
14,139.6,0,9,4,6,1
14,145.06,0,10,4,6,1
14,133.29,0,11,4,6,1
14,164.7,0,12,4,6,1
14,120.66,0,13,4,6,1
14,125.57,0,14,4,6,1
14,111.14,0,15,4,6,1
14,125.21,0,16,4,6,1
14,116.37,0,17,4,6,1
14,162.47,0,18,4,6,1
14,131.44,0,19,4,6,1
14,107.16,0,20,4,6,1
14,122.33,0,21,4,6,1
14,135.03,0,22,4,6,1
14,153.54,0,23,4,6,1
14,166.52,0,0,4,7,1
14,87.76,0,1,4,7,1
14,124.16,0,2,4,7,1
14,119.57,0,3,4,7,1
14,129.17,0,4,4,7,1
14,124.74,0,5,4,7,1
14,131.48,0,6,4,7,1
14,83.72,0,7,4,7,1
14,148.34,0,8,4,7,1
14,130.44,0,9,4,7,1
14,132.3,0,10,4,7,1
14,134.68,0,11,4,7,1
14,148.66,0,12,4,7,1
14,146.55,0,13,4,7,1
14,109.33,0,14,4,7,1
14,126.35,0,15,4,7,1
14,101.68,0,16,4,7,1
14,135.86,0,17,4,7,1
14,77.91,0,18,4,7,1
14,117.1,0,19,4,7,1
14,129.61,0,20,4,7,1
14,144.48,0,21,4,7,1
14,104.65,0,22,4,7,1
14,164.68,0,23,4,7,1
14,194.45,0,0,4,1,0
14,141.42,0,1,4,1,0
14,221.68,0,2,4,1,0
14,205.49,0,3,4,1,0
14,124.2,0,4,4,1,0
14,198.77,0,5,4,1,0
14,212.88,0,6,4,1,0
14,210.51,0,7,4,1,0
14,168.6,0,8,4,1,0
14,203.71,0,9,4,1,0
14,223.79,0,10,4,1,0
14,170.38,0,11,4,1,0
14,224.4,0,12,4,1,0
14,141.1,0,13,4,1,0
14,196.08,0,14,4,1,0
14,161.81,0,15,4,1,0
14,193.86,0,16,4,1,0
14,136.54,0,17,4,1,0
14,209.12,0,18,4,1,0
14,185.0,0,19,4,1,0
14,152.57,0,20,4,1,0
14,209.72,0,21,4,1,0
14,178.95,0,22,4,1,0
14,174.1,0,23,4,1,0
14,151.97,0,0,4,2,0
14,189.29,0,1,4,2,0
14,157.4,0,2,4,2,0
14,171.38,0,3,4,2,0
14,163.24,0,4,4,2,0
14,241.58,0,5,4,2,0
14,183.56,0,6,4,2,0
14,159.81,0,7,4,2,0
14,181.18,0,8,4,2,0
14,156.85,0,9,4,2,0
14,178.81,0,10,4,2,0
14,161.82,0,11,4,2,0
14,198.15,0,12,4,2,0
14,180.77,0,13,4,2,0
14,202.33,0,14,4,2,0
14,249.45,0,15,4,2,0
14,263.34,0,16,4,2,0
14,109.02,0,17,4,2,0
14,141.83,0,18,4,2,0
14,242.23,0,19,4,2,0
14,223.94,0,20,4,2,0
14,213.25,0,21,4,2,0
14,166.03,0,22,4,2,0
14,143.21,0,23,4,2,0
14,189.3,0,0,5,3,0
14,221.34,0,1,5,3,0
14,134.61,0,2,5,3,0
14,137.2,0,3,5,3,0
14,171.78,0,4,5,3,0
14,218.01,0,5,5,3,0
14,132.08,0,6,5,3,0
14,190.62,0,7,5,3,0
14,170.59,0,8,5,3,0
14,204.97,0,9,5,3,0
14,158.04,0,10,5,3,0
14,176.01,0,11,5,3,0
14,214.24,0,12,5,3,0
14,189.13,0,13,5,3,0
14,156.52,0,14,5,3,0
14,143.98,0,15,5,3,0
14,208.36,0,16,5,3,0
14,138.68,0,17,5,3,0
14,172.17,0,18,5,3,0
14,174.07,0,19,5,3,0
14,168.82,0,20,5,3,0
14,166.5,0,21,5,3,0
14,224.56,0,22,5,3,0
14,166.44,0,23,5,3,0
14,171.48,0,0,5,4,0
14,199.65,0,1,5,4,0
14,168.67,0,2,5,4,0
14,236.9,0,3,5,4,0
14,175.45,0,4,5,4,0
14,183.44,0,5,5,4,0
14,222.0,0,6,5,4,0
14,230.53,0,7,5,4,0
14,160.15,0,8,5,4,0
14,165.81,0,9,5,4,0
14,189.87,0,10,5,4,0
14,231.69,0,11,5,4,0
14,171.95,0,12,5,4,0
14,153.07,0,13,5,4,0
14,142.32,0,14,5,4,0
14,196.01,0,15,5,4,0
14,235.31,0,16,5,4,0
14,208.82,0,17,5,4,0
14,123.65,0,18,5,4,0
14,202.89,0,19,5,4,0
14,175.21,0,20,5,4,0
14,179.02,0,21,5,4,0
14,134.6,0,22,5,4,0
14,167.61,0,23,5,4,0
14,151.05,0,0,5,5,0
14,186.77,0,1,5,5,0
14,203.71,0,2,5,5,0
14,100.8,0,3,5,5,0
14,162.21,0,4,5,5,0
14,211.96,0,5,5,5,0
14,188.09,0,6,5,5,0
14,169.63,0,7,5,5,0
14,192.34,0,8,5,5,0
14,195.47,0,9,5,5,0
14,163.16,0,10,5,5,0
14,149.9,0,11,5,5,0
14,171.52,0,12,5,5,0
14,127.5,0,13,5,5,0
14,184.7,0,14,5,5,0
14,186.54,0,15,5,5,0
14,168.45,0,16,5,5,0
14,219.04,0,17,5,5,0
14,198.45,0,18,5,5,0
14,182.37,0,19,5,5,0
14,210.55,0,20,5,5,0
14,176.65,0,21,5,5,0
14,166.28,0,22,5,5,0
14,159.18,0,23,5,5,0
14,164.24,0,0,5,6,1
14,138.14,0,1,5,6,1
14,125.78,0,2,5,6,1
14,132.63,0,3,5,6,1
14,138.14,0,4,5,6,1
14,133.41,0,5,5,6,1
14,141.24,0,6,5,6,1
14,133.89,0,7,5,6,1
14,119.44,0,8,5,6,1
14,122.36,0,9,5,6,1
14,118.16,0,10,5,6,1
14,118.0,0,11,5,6,1
14,119.1,0,12,5,6,1
14,129.86,0,13,5,6,1
14,141.25,0,14,5,6,1
14,159.98,0,15,5,6,1
14,89.42,0,16,5,6,1
14,108.67,0,17,5,6,1
14,128.15,0,18,5,6,1
14,119.63,0,19,5,6,1
14,150.71,0,20,5,6,1
14,129.47,0,21,5,6,1
14,119.15,0,22,5,6,1
14,131.49,0,23,5,6,1
14,97.18,0,0,5,7,1
14,128.76,0,1,5,7,1
14,135.27,0,2,5,7,1
14,174.74,0,3,5,7,1
14,119.31,0,4,5,7,1
14,147.29,0,5,5,7,1
14,149.45,0,6,5,7,1
14,154.21,0,7,5,7,1
14,111.81,0,8,5,7,1
14,79.55,0,9,5,7,1
14,143.8,0,10,5,7,1
14,110.51,0,11,5,7,1
14,121.29,0,12,5,7,1
14,117.45,0,13,5,7,1
14,83.08,0,14,5,7,1
14,136.47,0,15,5,7,1
14,164.33,0,16,5,7,1
14,150.71,0,17,5,7,1
14,136.91,0,18,5,7,1
14,100.27,0,19,5,7,1
14,129.32,0,20,5,7,1
14,139.31,0,21,5,7,1
14,139.12,0,22,5,7,1
14,119.24,0,23,5,7,1
14,216.34,0,0,5,1,0
14,163.49,0,1,5,1,0
14,193.36,0,2,5,1,0
14,223.88,0,3,5,1,0
14,193.31,0,4,5,1,0
14,216.58,0,5,5,1,0
14,183.12,0,6,5,1,0
14,219.88,0,7,5,1,0
14,208.45,0,8,5,1,0
14,184.71,0,9,5,1,0
14,227.23,0,10,5,1,0
14,149.77,0,11,5,1,0
14,120.03,0,12,5,1,0
14,225.72,0,13,5,1,0
14,159.14,0,14,5,1,0
14,150.55,0,15,5,1,0
14,196.9,0,16,5,1,0
14,150.42,0,17,5,1,0
14,155.94,0,18,5,1,0
14,181.97,0,19,5,1,0
14,190.13,0,20,5,1,0
14,157.5,0,21,5,1,0
14,193.89,0,22,5,1,0
14,186.02,0,23,5,1,0
14,165.57,0,0,5,2,0
14,197.97,0,1,5,2,0
14,167.8,0,2,5,2,0
14,174.82,0,3,5,2,0
14,138.93,0,4,5,2,0
14,191.86,0,5,5,2,0
14,168.55,0,6,5,2,0
14,226.08,0,7,5,2,0
14,195.28,0,8,5,2,0
14,245.09,0,9,5,2,0
14,230.48,0,10,5,2,0
14,170.98,0,11,5,2,0
14,234.78,0,12,5,2,0
14,206.8,0,13,5,2,0
14,193.68,0,14,5,2,0
14,238.59,0,15,5,2,0
14,179.23,0,16,5,2,0
14,214.17,0,17,5,2,0
14,184.74,0,18,5,2,0
14,137.89,0,19,5,2,0
14,196.09,0,20,5,2,0
14,227.65,0,21,5,2,0
14,220.29,0,22,5,2,0
14,146.41,0,23,5,2,0
14,189.48,0,0,5,3,0
14,195.89,0,1,5,3,0
14,210.77,0,2,5,3,0
14,180.03,0,3,5,3,0
14,206.11,0,4,5,3,0
14,176.85,0,5,5,3,0
14,148.96,0,6,5,3,0
14,200.99,0,7,5,3,0
14,186.3,0,8,5,3,0
14,172.24,0,9,5,3,0
14,241.19,0,10,5,3,0
14,178.26,0,11,5,3,0
14,199.48,0,12,5,3,0
14,157.69,0,13,5,3,0
14,173.92,0,14,5,3,0
14,144.22,0,15,5,3,0
14,201.9,0,16,5,3,0
14,184.22,1,17,5,3,0
14,168.27,0,18,5,3,0
14,140.38,0,19,5,3,0
14,263.14,0,20,5,3,0
14,174.56,0,21,5,3,0
14,216.64,0,22,5,3,0
14,181.18,0,23,5,3,0
14,200.62,0,0,5,4,0
14,132.14,0,1,5,4,0
14,220.97,0,2,5,4,0
14,153.05,0,3,5,4,0
14,175.95,0,4,5,4,0
14,143.52,0,5,5,4,0
14,190.03,0,6,5,4,0
14,129.09,0,7,5,4,0
14,196.7,0,8,5,4,0
14,173.43,0,9,5,4,0
14,171.94,0,10,5,4,0
14,161.29,0,11,5,4,0
14,207.97,0,12,5,4,0
14,169.84,0,13,5,4,0
14,247.7,0,14,5,4,0
14,169.21,0,15,5,4,0
14,243.6,0,16,5,4,0
14,140.34,0,17,5,4,0
14,193.98,0,18,5,4,0
14,183.8,0,19,5,4,0
14,244.67,0,20,5,4,0
14,181.69,0,21,5,4,0
14,178.47,0,22,5,4,0
14,224.13,0,23,5,4,0
14,176.66,0,0,5,5,0
14,179.09,0,1,5,5,0
14,182.86,0,2,5,5,0
14,231.04,0,3,5,5,0
14,206.2,0,4,5,5,0
14,203.84,0,5,5,5,0
14,212.38,0,6,5,5,0
14,217.59,0,7,5,5,0
14,163.2,0,8,5,5,0
14,185.5,0,9,5,5,0
14,224.71,0,10,5,5,0
14,192.42,0,11,5,5,0
14,173.92,0,12,5,5,0
14,191.5,0,13,5,5,0
14,201.37,0,14,5,5,0
14,208.08,0,15,5,5,0
14,147.39,0,16,5,5,0
14,191.8,0,17,5,5,0
14,172.83,0,18,5,5,0
14,167.47,0,19,5,5,0
14,173.5,0,20,5,5,0
14,200.16,0,21,5,5,0
14,164.72,0,22,5,5,0
14,197.83,0,23,5,5,0
14,124.07,0,0,5,6,1
14,132.22,0,1,5,6,1
14,138.32,0,2,5,6,1
14,129.73,0,3,5,6,1
14,103.06,0,4,5,6,1
14,129.03,0,5,5,6,1
14,153.34,0,6,5,6,1
14,176.68,0,7,5,6,1
14,112.65,0,8,5,6,1
14,101.28,0,9,5,6,1
14,109.6,0,10,5,6,1
14,138.46,0,11,5,6,1
14,123.1,0,12,5,6,1
14,125.5,0,13,5,6,1
14,119.76,0,14,5,6,1
14,132.37,0,15,5,6,1
14,119.2,0,16,5,6,1
14,69.79,0,17,5,6,1
14,152.73,0,18,5,6,1
14,96.83,0,19,5,6,1
14,109.55,0,20,5,6,1
14,105.46,0,21,5,6,1
14,128.02,0,22,5,6,1
14,113.84,0,23,5,6,1
14,124.49,0,0,5,7,1
14,112.61,0,1,5,7,1
14,143.81,0,2,5,7,1
14,97.4,0,3,5,7,1
14,150.39,0,4,5,7,1
14,101.27,0,5,5,7,1
14,152.68,0,6,5,7,1
14,148.1,0,7,5,7,1
14,110.46,0,8,5,7,1
14,158.64,0,9,5,7,1
14,133.42,0,10,5,7,1
14,95.37,0,11,5,7,1
14,109.04,0,12,5,7,1
14,120.56,0,13,5,7,1
14,107.49,0,14,5,7,1
14,127.87,0,15,5,7,1
14,142.72,0,16,5,7,1
14,116.31,0,17,5,7,1
14,154.38,0,18,5,7,1
14,135.44,0,19,5,7,1
14,101.77,0,20,5,7,1
14,151.89,0,21,5,7,1
14,155.96,0,22,5,7,1
14,159.45,0,23,5,7,1
14,192.6,0,0,5,1,0
14,213.95,0,1,5,1,0
14,150.09,0,2,5,1,0
14,196.62,0,3,5,1,0
14,202.09,0,4,5,1,0
14,127.68,0,5,5,1,0
14,182.16,0,6,5,1,0
14,159.61,0,7,5,1,0
14,205.78,0,8,5,1,0
14,185.07,0,9,5,1,0
14,206.12,0,10,5,1,0
14,118.93,0,11,5,1,0
14,182.54,0,12,5,1,0
14,243.3,0,13,5,1,0
14,184.85,0,14,5,1,0
14,107.13,0,15,5,1,0
14,157.52,0,16,5,1,0
14,166.11,0,17,5,1,0
14,177.37,0,18,5,1,0
14,188.35,0,19,5,1,0
14,181.33,0,20,5,1,0
14,172.51,0,21,5,1,0
14,219.72,0,22,5,1,0
14,208.4,0,23,5,1,0
14,204.24,0,0,5,2,0
14,178.07,0,1,5,2,0
14,199.38,0,2,5,2,0
14,204.15,0,3,5,2,0
14,175.34,0,4,5,2,0
14,190.68,0,5,5,2,0
14,203.68,0,6,5,2,0
14,174.91,0,7,5,2,0
14,153.75,0,8,5,2,0
14,171.05,0,9,5,2,0
14,144.98,0,10,5,2,0
14,200.91,0,11,5,2,0
14,194.51,0,12,5,2,0
14,177.67,0,13,5,2,0
14,159.51,0,14,5,2,0
14,189.48,0,15,5,2,0
14,160.18,0,16,5,2,0
14,144.14,0,17,5,2,0
14,152.1,0,18,5,2,0
14,231.74,0,19,5,2,0
14,136.27,0,20,5,2,0
14,191.7,0,21,5,2,0
14,142.77,0,22,5,2,0
14,189.94,0,23,5,2,0
14,153.72,0,0,5,3,0
14,186.04,0,1,5,3,0
14,157.64,0,2,5,3,0
14,155.24,0,3,5,3,0
14,189.52,0,4,5,3,0
14,130.3,0,5,5,3,0
14,188.21,0,6,5,3,0
14,181.2,0,7,5,3,0
14,181.12,0,8,5,3,0
14,150.66,0,9,5,3,0
14,187.33,0,10,5,3,0
14,182.28,0,11,5,3,0
14,144.92,0,12,5,3,0
14,198.03,0,13,5,3,0
14,209.18,0,14,5,3,0
14,145.82,0,15,5,3,0
14,169.9,0,16,5,3,0
14,145.03,0,17,5,3,0
14,205.84,0,18,5,3,0
14,151.26,0,19,5,3,0
14,168.13,0,20,5,3,0
14,190.49,0,21,5,3,0
14,150.41,0,22,5,3,0
14,218.39,0,23,5,3,0
14,166.57,0,0,5,4,0
14,229.97,0,1,5,4,0
14,158.44,0,2,5,4,0
14,184.24,0,3,5,4,0
14,151.35,0,4,5,4,0
14,209.27,0,5,5,4,0
14,196.1,0,6,5,4,0
14,203.18,0,7,5,4,0
14,187.7,0,8,5,4,0
14,164.19,0,9,5,4,0
14,203.09,0,10,5,4,0
14,175.45,0,11,5,4,0
14,178.16,0,12,5,4,0
14,239.31,0,13,5,4,0
14,188.43,0,14,5,4,0
14,162.18,0,15,5,4,0
14,207.92,0,16,5,4,0
14,185.71,0,17,5,4,0
14,142.56,0,18,5,4,0
14,190.1,0,19,5,4,0
14,236.42,0,20,5,4,0
14,217.21,0,21,5,4,0
14,247.78,0,22,5,4,0
14,160.78,0,23,5,4,0
14,118.89,0,0,5,5,0
14,136.76,0,1,5,5,0
14,191.63,0,2,5,5,0
14,214.08,0,3,5,5,0
14,233.67,0,4,5,5,0
14,204.5,0,5,5,5,0
14,139.32,0,6,5,5,0
14,212.92,0,7,5,5,0
14,274.46,1,8,5,5,0
14,155.21,0,9,5,5,0
14,148.39,0,10,5,5,0
14,178.95,0,11,5,5,0
14,197.19,0,12,5,5,0
14,148.38,0,13,5,5,0
14,135.58,0,14,5,5,0
14,187.05,0,15,5,5,0
14,305.79,1,16,5,5,0
14,158.72,0,17,5,5,0
14,151.28,0,18,5,5,0
14,198.36,0,19,5,5,0
14,211.36,0,20,5,5,0
14,114.26,0,21,5,5,0
14,158.22,0,22,5,5,0
14,191.42,0,23,5,5,0
14,121.6,0,0,5,6,1
14,101.46,0,1,5,6,1
14,100.03,0,2,5,6,1
14,111.02,0,3,5,6,1
14,135.96,0,4,5,6,1
14,102.35,0,5,5,6,1
14,136.71,0,6,5,6,1
14,161.46,0,7,5,6,1
14,134.73,0,8,5,6,1
14,159.02,0,9,5,6,1
14,126.98,0,10,5,6,1
14,108.48,0,11,5,6,1
14,103.65,0,12,5,6,1
14,133.86,0,13,5,6,1
14,106.25,0,14,5,6,1
14,119.45,0,15,5,6,1
14,128.18,0,16,5,6,1
14,110.53,0,17,5,6,1
14,147.05,0,18,5,6,1
14,135.6,0,19,5,6,1
14,156.58,0,20,5,6,1
14,167.66,0,21,5,6,1
14,144.63,0,22,5,6,1
14,181.87,0,23,5,6,1
14,112.51,0,0,5,7,1
14,129.84,0,1,5,7,1
14,87.07,0,2,5,7,1
14,113.75,0,3,5,7,1
14,86.8,0,4,5,7,1
14,104.14,0,5,5,7,1
14,128.99,0,6,5,7,1
14,136.28,0,7,5,7,1
14,103.84,0,8,5,7,1
14,118.78,0,9,5,7,1
14,137.15,0,10,5,7,1
14,113.52,0,11,5,7,1
14,101.25,0,12,5,7,1
14,138.99,0,13,5,7,1
14,127.27,0,14,5,7,1
14,128.27,0,15,5,7,1
14,133.13,0,16,5,7,1
14,107.21,0,17,5,7,1
14,120.11,0,18,5,7,1
14,107.21,0,19,5,7,1
14,84.72,0,20,5,7,1
14,125.76,0,21,5,7,1
14,138.74,0,22,5,7,1
14,174.66,0,23,5,7,1
14,153.7,0,0,5,1,0
14,201.94,0,1,5,1,0
14,203.32,0,2,5,1,0
14,166.23,0,3,5,1,0
14,174.39,0,4,5,1,0
14,257.56,0,5,5,1,0
14,204.77,0,6,5,1,0
14,127.15,0,7,5,1,0
14,191.9,0,8,5,1,0
14,180.0,0,9,5,1,0
14,235.12,0,10,5,1,0
14,212.04,0,11,5,1,0
14,222.77,0,12,5,1,0
14,170.89,0,13,5,1,0
14,171.48,0,14,5,1,0
14,213.78,0,15,5,1,0
14,184.85,0,16,5,1,0
14,231.43,0,17,5,1,0
14,168.0,0,18,5,1,0
14,174.79,0,19,5,1,0
14,215.26,0,20,5,1,0
14,197.75,0,21,5,1,0
14,154.47,0,22,5,1,0
14,161.8,0,23,5,1,0
14,171.63,0,0,5,2,0
14,218.22,0,1,5,2,0
14,153.42,0,2,5,2,0
14,159.04,0,3,5,2,0
14,215.63,0,4,5,2,0
14,165.76,0,5,5,2,0
14,178.59,0,6,5,2,0
14,202.56,0,7,5,2,0
14,151.19,0,8,5,2,0
14,132.0,0,9,5,2,0
14,164.5,0,10,5,2,0
14,192.12,0,11,5,2,0
14,233.96,0,12,5,2,0
14,159.99,0,13,5,2,0
14,202.16,0,14,5,2,0
14,174.09,0,15,5,2,0
14,232.18,0,16,5,2,0
14,217.83,0,17,5,2,0
14,168.0,0,18,5,2,0
14,188.55,0,19,5,2,0
14,195.66,0,20,5,2,0
14,189.56,0,21,5,2,0
14,151.08,0,22,5,2,0
14,195.14,0,23,5,2,0
14,172.09,0,0,5,3,0
14,163.77,0,1,5,3,0
